Date,Province,ProductKey,Indice_IPC_produit,ProductLabel,Unit
2020-08,Manitoba,meat,10.31,"Pork loin cuts, per kilogram",Dollars
2020-08,Manitoba,meat,9.27,"Pork rib cuts, per kilogram",Dollars
2020-08,Manitoba,meat,5.29,"Pork shoulder cuts, per kilogram",Dollars
2020-08,Manitoba,meat,5.5,"Meatless burgers, 226 grams",Dollars
2020-09,Manitoba,meat,14.91,"Beef stewing cuts, per kilogram",Dollars
2020-09,Manitoba,meat,22.16,"Beef striploin cuts, per kilogram",Dollars
2020-09,Manitoba,meat,20.86,"Beef top sirloin cuts, per kilogram",Dollars
2020-09,Manitoba,meat,17.68,"Beef rib cuts, per kilogram",Dollars
2020-09,Manitoba,meat,8.92,"Ground beef, per kilogram",Dollars
2020-09,Manitoba,meat,9.0,"Pork loin cuts, per kilogram",Dollars
2020-09,Manitoba,meat,9.85,"Pork rib cuts, per kilogram",Dollars
2020-09,Manitoba,meat,4.99,"Pork shoulder cuts, per kilogram",Dollars
2020-09,Manitoba,meat,5.47,"Meatless burgers, 226 grams",Dollars
2020-10,Manitoba,meat,14.09,"Beef stewing cuts, per kilogram",Dollars
2020-10,Manitoba,meat,23.81,"Beef striploin cuts, per kilogram",Dollars
2020-10,Manitoba,meat,19.64,"Beef top sirloin cuts, per kilogram",Dollars
2020-10,Manitoba,meat,20.07,"Beef rib cuts, per kilogram",Dollars
2020-10,Manitoba,meat,8.88,"Ground beef, per kilogram",Dollars
2020-10,Manitoba,meat,8.06,"Pork loin cuts, per kilogram",Dollars
2020-10,Manitoba,meat,10.03,"Pork rib cuts, per kilogram",Dollars
2020-10,Manitoba,meat,4.48,"Pork shoulder cuts, per kilogram",Dollars
2020-10,Manitoba,meat,5.85,"Meatless burgers, 226 grams",Dollars
2020-11,Manitoba,meat,15.44,"Beef stewing cuts, per kilogram",Dollars
2020-11,Manitoba,meat,23.28,"Beef striploin cuts, per kilogram",Dollars
2020-11,Manitoba,meat,19.58,"Beef top sirloin cuts, per kilogram",Dollars
2020-11,Manitoba,meat,24.93,"Beef rib cuts, per kilogram",Dollars
2020-11,Manitoba,meat,10.27,"Ground beef, per kilogram",Dollars
2020-11,Manitoba,meat,8.82,"Pork loin cuts, per kilogram",Dollars
2020-11,Manitoba,meat,9.83,"Pork rib cuts, per kilogram",Dollars
2020-11,Manitoba,meat,4.94,"Pork shoulder cuts, per kilogram",Dollars
2020-11,Manitoba,meat,5.64,"Meatless burgers, 226 grams",Dollars
2020-12,Manitoba,meat,13.39,"Beef stewing cuts, per kilogram",Dollars
2020-12,Manitoba,meat,19.84,"Beef striploin cuts, per kilogram",Dollars
2020-12,Manitoba,meat,14.47,"Beef top sirloin cuts, per kilogram",Dollars
2020-12,Manitoba,meat,26.12,"Beef rib cuts, per kilogram",Dollars
2020-12,Manitoba,meat,9.82,"Ground beef, per kilogram",Dollars
2020-12,Manitoba,meat,8.33,"Pork loin cuts, per kilogram",Dollars
2020-12,Manitoba,meat,9.88,"Pork rib cuts, per kilogram",Dollars
2020-12,Manitoba,meat,5.1,"Pork shoulder cuts, per kilogram",Dollars
2020-12,Manitoba,meat,5.66,"Meatless burgers, 226 grams",Dollars
2021-01,Manitoba,meat,15.17,"Beef stewing cuts, per kilogram",Dollars
2021-01,Manitoba,meat,26.91,"Beef striploin cuts, per kilogram",Dollars
2021-01,Manitoba,meat,17.85,"Beef top sirloin cuts, per kilogram",Dollars
2021-01,Manitoba,meat,24.37,"Beef rib cuts, per kilogram",Dollars
2021-01,Manitoba,meat,9.4,"Ground beef, per kilogram",Dollars
2021-01,Manitoba,meat,8.68,"Pork loin cuts, per kilogram",Dollars
2021-01,Manitoba,meat,9.13,"Pork rib cuts, per kilogram",Dollars
2021-01,Manitoba,meat,7.18,"Pork shoulder cuts, per kilogram",Dollars
2021-01,Manitoba,meat,5.68,"Meatless burgers, 226 grams",Dollars
2021-02,Manitoba,meat,14.83,"Beef stewing cuts, per kilogram",Dollars
2021-02,Manitoba,meat,21.27,"Beef striploin cuts, per kilogram",Dollars
2021-02,Manitoba,meat,16.16,"Beef top sirloin cuts, per kilogram",Dollars
2021-02,Manitoba,meat,23.49,"Beef rib cuts, per kilogram",Dollars
2021-02,Manitoba,meat,9.23,"Ground beef, per kilogram",Dollars
2021-02,Manitoba,meat,9.01,"Pork loin cuts, per kilogram",Dollars
2021-02,Manitoba,meat,6.89,"Pork rib cuts, per kilogram",Dollars
2021-02,Manitoba,meat,4.94,"Pork shoulder cuts, per kilogram",Dollars
2021-02,Manitoba,meat,5.43,"Meatless burgers, 226 grams",Dollars
2021-03,Manitoba,meat,14.84,"Beef stewing cuts, per kilogram",Dollars
2021-03,Manitoba,meat,24.48,"Beef striploin cuts, per kilogram",Dollars
2021-03,Manitoba,meat,16.15,"Beef top sirloin cuts, per kilogram",Dollars
2021-03,Manitoba,meat,23.77,"Beef rib cuts, per kilogram",Dollars
2021-03,Manitoba,meat,9.32,"Ground beef, per kilogram",Dollars
2021-03,Manitoba,meat,8.15,"Pork loin cuts, per kilogram",Dollars
2021-03,Manitoba,meat,9.12,"Pork rib cuts, per kilogram",Dollars
2021-03,Manitoba,meat,7.49,"Pork shoulder cuts, per kilogram",Dollars
2021-03,Manitoba,meat,5.6,"Meatless burgers, 226 grams",Dollars
2021-04,Manitoba,meat,15.44,"Beef stewing cuts, per kilogram",Dollars
2021-04,Manitoba,meat,23.89,"Beef striploin cuts, per kilogram",Dollars
2021-04,Manitoba,meat,15.7,"Beef top sirloin cuts, per kilogram",Dollars
2021-04,Manitoba,meat,25.17,"Beef rib cuts, per kilogram",Dollars
2021-04,Manitoba,meat,9.21,"Ground beef, per kilogram",Dollars
2021-04,Manitoba,meat,8.45,"Pork loin cuts, per kilogram",Dollars
2021-04,Manitoba,meat,9.14,"Pork rib cuts, per kilogram",Dollars
2021-04,Manitoba,meat,6.37,"Pork shoulder cuts, per kilogram",Dollars
2021-04,Manitoba,meat,5.77,"Meatless burgers, 226 grams",Dollars
2021-05,Manitoba,meat,15.8,"Beef stewing cuts, per kilogram",Dollars
2021-05,Manitoba,meat,25.37,"Beef striploin cuts, per kilogram",Dollars
2021-05,Manitoba,meat,14.22,"Beef top sirloin cuts, per kilogram",Dollars
2021-05,Manitoba,meat,21.97,"Beef rib cuts, per kilogram",Dollars
2021-05,Manitoba,meat,9.42,"Ground beef, per kilogram",Dollars
2021-05,Manitoba,meat,9.24,"Pork loin cuts, per kilogram",Dollars
2021-05,Manitoba,meat,9.81,"Pork rib cuts, per kilogram",Dollars
2021-05,Manitoba,meat,6.6,"Pork shoulder cuts, per kilogram",Dollars
2021-05,Manitoba,meat,5.62,"Meatless burgers, 226 grams",Dollars
2021-06,Manitoba,meat,16.61,"Beef stewing cuts, per kilogram",Dollars
2021-06,Manitoba,meat,26.8,"Beef striploin cuts, per kilogram",Dollars
2021-06,Manitoba,meat,15.54,"Beef top sirloin cuts, per kilogram",Dollars
2021-06,Manitoba,meat,25.38,"Beef rib cuts, per kilogram",Dollars
2021-06,Manitoba,meat,9.66,"Ground beef, per kilogram",Dollars
2021-06,Manitoba,meat,10.8,"Pork loin cuts, per kilogram",Dollars
2021-06,Manitoba,meat,11.47,"Pork rib cuts, per kilogram",Dollars
2021-06,Manitoba,meat,6.37,"Pork shoulder cuts, per kilogram",Dollars
2021-06,Manitoba,meat,5.76,"Meatless burgers, 226 grams",Dollars
2021-07,Manitoba,meat,16.25,"Beef stewing cuts, per kilogram",Dollars
2021-07,Manitoba,meat,25.94,"Beef striploin cuts, per kilogram",Dollars
2021-07,Manitoba,meat,16.68,"Beef top sirloin cuts, per kilogram",Dollars
2021-07,Manitoba,meat,30.44,"Beef rib cuts, per kilogram",Dollars
2021-07,Manitoba,meat,9.28,"Ground beef, per kilogram",Dollars
2021-07,Manitoba,meat,9.81,"Pork loin cuts, per kilogram",Dollars
2021-07,Manitoba,meat,10.24,"Pork rib cuts, per kilogram",Dollars
2021-07,Manitoba,meat,6.36,"Pork shoulder cuts, per kilogram",Dollars
2021-07,Manitoba,meat,5.46,"Meatless burgers, 226 grams",Dollars
2021-08,Manitoba,meat,16.8,"Beef stewing cuts, per kilogram",Dollars
2021-08,Manitoba,meat,25.5,"Beef striploin cuts, per kilogram",Dollars
2021-08,Manitoba,meat,16.02,"Beef top sirloin cuts, per kilogram",Dollars
2021-08,Manitoba,meat,29.42,"Beef rib cuts, per kilogram",Dollars
2021-08,Manitoba,meat,9.31,"Ground beef, per kilogram",Dollars
2021-08,Manitoba,meat,9.14,"Pork loin cuts, per kilogram",Dollars
2021-08,Manitoba,meat,12.02,"Pork rib cuts, per kilogram",Dollars
2021-08,Manitoba,meat,4.74,"Pork shoulder cuts, per kilogram",Dollars
2021-08,Manitoba,meat,5.37,"Meatless burgers, 226 grams",Dollars
2021-09,Manitoba,meat,15.64,"Beef stewing cuts, per kilogram",Dollars
2021-09,Manitoba,meat,26.07,"Beef striploin cuts, per kilogram",Dollars
2021-09,Manitoba,meat,16.6,"Beef top sirloin cuts, per kilogram",Dollars
2021-09,Manitoba,meat,31.64,"Beef rib cuts, per kilogram",Dollars
2021-09,Manitoba,meat,9.88,"Ground beef, per kilogram",Dollars
2021-09,Manitoba,meat,9.57,"Pork loin cuts, per kilogram",Dollars
2021-09,Manitoba,meat,10.59,"Pork rib cuts, per kilogram",Dollars
2021-09,Manitoba,meat,9.16,"Pork shoulder cuts, per kilogram",Dollars
2021-09,Manitoba,meat,5.72,"Meatless burgers, 226 grams",Dollars
2021-10,Manitoba,meat,16.5,"Beef stewing cuts, per kilogram",Dollars
2021-10,Manitoba,meat,24.41,"Beef striploin cuts, per kilogram",Dollars
2021-10,Manitoba,meat,18.86,"Beef top sirloin cuts, per kilogram",Dollars
2021-10,Manitoba,meat,22.26,"Beef rib cuts, per kilogram",Dollars
2021-10,Manitoba,meat,9.8,"Ground beef, per kilogram",Dollars
2021-10,Manitoba,meat,9.15,"Pork loin cuts, per kilogram",Dollars
2021-10,Manitoba,meat,11.09,"Pork rib cuts, per kilogram",Dollars
2021-10,Manitoba,meat,8.48,"Pork shoulder cuts, per kilogram",Dollars
2021-10,Manitoba,meat,5.66,"Meatless burgers, 226 grams",Dollars
2021-11,Manitoba,meat,16.98,"Beef stewing cuts, per kilogram",Dollars
2021-11,Manitoba,meat,25.62,"Beef striploin cuts, per kilogram",Dollars
2021-11,Manitoba,meat,20.48,"Beef top sirloin cuts, per kilogram",Dollars
2021-11,Manitoba,meat,29.89,"Beef rib cuts, per kilogram",Dollars
2021-11,Manitoba,meat,11.58,"Ground beef, per kilogram",Dollars
2021-11,Manitoba,meat,10.04,"Pork loin cuts, per kilogram",Dollars
2021-11,Manitoba,meat,10.11,"Pork rib cuts, per kilogram",Dollars
2021-11,Manitoba,meat,6.6,"Pork shoulder cuts, per kilogram",Dollars
2021-11,Manitoba,meat,5.48,"Meatless burgers, 226 grams",Dollars
2021-12,Manitoba,meat,17.3,"Beef stewing cuts, per kilogram",Dollars
2021-12,Manitoba,meat,23.36,"Beef striploin cuts, per kilogram",Dollars
2021-12,Manitoba,meat,16.53,"Beef top sirloin cuts, per kilogram",Dollars
2021-12,Manitoba,meat,21.75,"Beef rib cuts, per kilogram",Dollars
2021-12,Manitoba,meat,10.02,"Ground beef, per kilogram",Dollars
2021-12,Manitoba,meat,9.52,"Pork loin cuts, per kilogram",Dollars
2021-12,Manitoba,meat,11.23,"Pork rib cuts, per kilogram",Dollars
2021-12,Manitoba,meat,5.72,"Pork shoulder cuts, per kilogram",Dollars
2021-12,Manitoba,meat,5.85,"Meatless burgers, 226 grams",Dollars
2022-01,Manitoba,meat,16.59,"Beef stewing cuts, per kilogram",Dollars
2022-01,Manitoba,meat,24.7,"Beef striploin cuts, per kilogram",Dollars
2022-01,Manitoba,meat,21.97,"Beef top sirloin cuts, per kilogram",Dollars
2022-01,Manitoba,meat,29.48,"Beef rib cuts, per kilogram",Dollars
2022-01,Manitoba,meat,10.6,"Ground beef, per kilogram",Dollars
2022-01,Manitoba,meat,8.91,"Pork loin cuts, per kilogram",Dollars
2022-01,Manitoba,meat,10.24,"Pork rib cuts, per kilogram",Dollars
2022-01,Manitoba,meat,7.43,"Pork shoulder cuts, per kilogram",Dollars
2022-01,Manitoba,meat,5.42,"Meatless burgers, 226 grams",Dollars
2022-02,Manitoba,meat,16.22,"Beef stewing cuts, per kilogram",Dollars
2022-02,Manitoba,meat,25.68,"Beef striploin cuts, per kilogram",Dollars
2022-02,Manitoba,meat,21.34,"Beef top sirloin cuts, per kilogram",Dollars
2022-02,Manitoba,meat,31.01,"Beef rib cuts, per kilogram",Dollars
2022-02,Manitoba,meat,9.87,"Ground beef, per kilogram",Dollars
2022-02,Manitoba,meat,8.98,"Pork loin cuts, per kilogram",Dollars
2022-02,Manitoba,meat,9.66,"Pork rib cuts, per kilogram",Dollars
2022-02,Manitoba,meat,7.07,"Pork shoulder cuts, per kilogram",Dollars
2022-02,Manitoba,meat,5.52,"Meatless burgers, 226 grams",Dollars
2022-03,Manitoba,meat,17.03,"Beef stewing cuts, per kilogram",Dollars
2022-03,Manitoba,meat,32.29,"Beef striploin cuts, per kilogram",Dollars
2022-03,Manitoba,meat,23.78,"Beef top sirloin cuts, per kilogram",Dollars
2022-03,Manitoba,meat,31.35,"Beef rib cuts, per kilogram",Dollars
2022-03,Manitoba,meat,9.51,"Ground beef, per kilogram",Dollars
2022-03,Manitoba,meat,8.67,"Pork loin cuts, per kilogram",Dollars
2022-03,Manitoba,meat,10.83,"Pork rib cuts, per kilogram",Dollars
2022-03,Manitoba,meat,6.36,"Pork shoulder cuts, per kilogram",Dollars
2022-03,Manitoba,meat,5.42,"Meatless burgers, 226 grams",Dollars
2022-04,Manitoba,meat,18.35,"Beef stewing cuts, per kilogram",Dollars
2022-04,Manitoba,meat,25.45,"Beef striploin cuts, per kilogram",Dollars
2022-04,Manitoba,meat,22.81,"Beef top sirloin cuts, per kilogram",Dollars
2022-04,Manitoba,meat,29.36,"Beef rib cuts, per kilogram",Dollars
2022-04,Manitoba,meat,9.72,"Ground beef, per kilogram",Dollars
2022-04,Manitoba,meat,10.42,"Pork loin cuts, per kilogram",Dollars
2022-04,Manitoba,meat,10.84,"Pork rib cuts, per kilogram",Dollars
2022-04,Manitoba,meat,7.56,"Pork shoulder cuts, per kilogram",Dollars
2022-04,Manitoba,meat,5.75,"Meatless burgers, 226 grams",Dollars
2022-05,Manitoba,meat,18.42,"Beef stewing cuts, per kilogram",Dollars
2022-05,Manitoba,meat,24.97,"Beef striploin cuts, per kilogram",Dollars
2022-05,Manitoba,meat,21.23,"Beef top sirloin cuts, per kilogram",Dollars
2022-05,Manitoba,meat,22.87,"Beef rib cuts, per kilogram",Dollars
2022-05,Manitoba,meat,9.75,"Ground beef, per kilogram",Dollars
2022-05,Manitoba,meat,9.93,"Pork loin cuts, per kilogram",Dollars
2022-05,Manitoba,meat,11.83,"Pork rib cuts, per kilogram",Dollars
2022-05,Manitoba,meat,6.79,"Pork shoulder cuts, per kilogram",Dollars
2022-05,Manitoba,meat,5.32,"Meatless burgers, 226 grams",Dollars
2022-06,Manitoba,meat,17.63,"Beef stewing cuts, per kilogram",Dollars
2022-06,Manitoba,meat,30.67,"Beef striploin cuts, per kilogram",Dollars
2022-06,Manitoba,meat,17.46,"Beef top sirloin cuts, per kilogram",Dollars
2022-06,Manitoba,meat,27.85,"Beef rib cuts, per kilogram",Dollars
2022-06,Manitoba,meat,9.43,"Ground beef, per kilogram",Dollars
2022-06,Manitoba,meat,10.05,"Pork loin cuts, per kilogram",Dollars
2022-06,Manitoba,meat,11.68,"Pork rib cuts, per kilogram",Dollars
2022-06,Manitoba,meat,6.81,"Pork shoulder cuts, per kilogram",Dollars
2022-06,Manitoba,meat,5.29,"Meatless burgers, 226 grams",Dollars
2022-07,Manitoba,meat,17.69,"Beef stewing cuts, per kilogram",Dollars
2022-07,Manitoba,meat,22.46,"Beef striploin cuts, per kilogram",Dollars
2022-07,Manitoba,meat,21.99,"Beef top sirloin cuts, per kilogram",Dollars
2022-07,Manitoba,meat,23.94,"Beef rib cuts, per kilogram",Dollars
2022-07,Manitoba,meat,9.96,"Ground beef, per kilogram",Dollars
2022-07,Manitoba,meat,9.79,"Pork loin cuts, per kilogram",Dollars
2022-07,Manitoba,meat,12.56,"Pork rib cuts, per kilogram",Dollars
2022-07,Manitoba,meat,6.47,"Pork shoulder cuts, per kilogram",Dollars
2022-07,Manitoba,meat,5.52,"Meatless burgers, 226 grams",Dollars
2022-08,Manitoba,meat,17.51,"Beef stewing cuts, per kilogram",Dollars
2022-08,Manitoba,meat,21.96,"Beef striploin cuts, per kilogram",Dollars
2022-08,Manitoba,meat,17.15,"Beef top sirloin cuts, per kilogram",Dollars
2022-08,Manitoba,meat,29.59,"Beef rib cuts, per kilogram",Dollars
2022-08,Manitoba,meat,9.85,"Ground beef, per kilogram",Dollars
2022-08,Manitoba,meat,9.23,"Pork loin cuts, per kilogram",Dollars
2022-08,Manitoba,meat,10.96,"Pork rib cuts, per kilogram",Dollars
2022-08,Manitoba,meat,6.77,"Pork shoulder cuts, per kilogram",Dollars
2022-08,Manitoba,meat,5.65,"Meatless burgers, 226 grams",Dollars
2022-09,Manitoba,meat,15.23,"Beef stewing cuts, per kilogram",Dollars
2022-09,Manitoba,meat,23.39,"Beef striploin cuts, per kilogram",Dollars
2022-09,Manitoba,meat,24.16,"Beef top sirloin cuts, per kilogram",Dollars
2022-09,Manitoba,meat,27.67,"Beef rib cuts, per kilogram",Dollars
2022-09,Manitoba,meat,10.97,"Ground beef, per kilogram",Dollars
2022-09,Manitoba,meat,9.27,"Pork loin cuts, per kilogram",Dollars
2022-09,Manitoba,meat,10.66,"Pork rib cuts, per kilogram",Dollars
2022-09,Manitoba,meat,6.61,"Pork shoulder cuts, per kilogram",Dollars
2022-09,Manitoba,meat,5.7,"Meatless burgers, 226 grams",Dollars
2022-10,Manitoba,meat,15.89,"Beef stewing cuts, per kilogram",Dollars
2022-10,Manitoba,meat,22.75,"Beef striploin cuts, per kilogram",Dollars
2022-10,Manitoba,meat,16.51,"Beef top sirloin cuts, per kilogram",Dollars
2022-10,Manitoba,meat,28.42,"Beef rib cuts, per kilogram",Dollars
2022-10,Manitoba,meat,9.68,"Ground beef, per kilogram",Dollars
2022-10,Manitoba,meat,8.83,"Pork loin cuts, per kilogram",Dollars
2022-10,Manitoba,meat,10.49,"Pork rib cuts, per kilogram",Dollars
2022-10,Manitoba,meat,8.53,"Pork shoulder cuts, per kilogram",Dollars
2022-10,Manitoba,meat,5.5,"Meatless burgers, 226 grams",Dollars
2022-11,Manitoba,meat,18.87,"Beef stewing cuts, per kilogram",Dollars
2022-11,Manitoba,meat,27.39,"Beef striploin cuts, per kilogram",Dollars
2022-11,Manitoba,meat,17.52,"Beef top sirloin cuts, per kilogram",Dollars
2022-11,Manitoba,meat,28.13,"Beef rib cuts, per kilogram",Dollars
2022-11,Manitoba,meat,10.46,"Ground beef, per kilogram",Dollars
2022-11,Manitoba,meat,9.07,"Pork loin cuts, per kilogram",Dollars
2022-11,Manitoba,meat,9.27,"Pork rib cuts, per kilogram",Dollars
2022-11,Manitoba,meat,7.82,"Pork shoulder cuts, per kilogram",Dollars
2022-11,Manitoba,meat,5.8,"Meatless burgers, 226 grams",Dollars
2022-12,Manitoba,meat,18.88,"Beef stewing cuts, per kilogram",Dollars
2022-12,Manitoba,meat,17.41,"Beef striploin cuts, per kilogram",Dollars
2022-12,Manitoba,meat,17.01,"Beef top sirloin cuts, per kilogram",Dollars
2022-12,Manitoba,meat,23.77,"Beef rib cuts, per kilogram",Dollars
2022-12,Manitoba,meat,11.01,"Ground beef, per kilogram",Dollars
2022-12,Manitoba,meat,7.98,"Pork loin cuts, per kilogram",Dollars
2022-12,Manitoba,meat,10.3,"Pork rib cuts, per kilogram",Dollars
2022-12,Manitoba,meat,5.97,"Pork shoulder cuts, per kilogram",Dollars
2022-12,Manitoba,meat,6.33,"Meatless burgers, 226 grams",Dollars
2023-01,Manitoba,meat,16.51,"Beef stewing cuts, per kilogram",Dollars
2023-01,Manitoba,meat,23.2,"Beef striploin cuts, per kilogram",Dollars
2023-01,Manitoba,meat,17.72,"Beef top sirloin cuts, per kilogram",Dollars
2023-01,Manitoba,meat,27.29,"Beef rib cuts, per kilogram",Dollars
2023-01,Manitoba,meat,10.2,"Ground beef, per kilogram",Dollars
2023-01,Manitoba,meat,9.37,"Pork loin cuts, per kilogram",Dollars
2023-01,Manitoba,meat,8.99,"Pork rib cuts, per kilogram",Dollars
2023-01,Manitoba,meat,5.7,"Pork shoulder cuts, per kilogram",Dollars
2023-01,Manitoba,meat,5.46,"Meatless burgers, 226 grams",Dollars
2023-02,Manitoba,meat,15.15,"Beef stewing cuts, per kilogram",Dollars
2023-02,Manitoba,meat,21.99,"Beef striploin cuts, per kilogram",Dollars
2023-02,Manitoba,meat,18.36,"Beef top sirloin cuts, per kilogram",Dollars
2023-02,Manitoba,meat,31.8,"Beef rib cuts, per kilogram",Dollars
2023-02,Manitoba,meat,9.84,"Ground beef, per kilogram",Dollars
2023-02,Manitoba,meat,7.48,"Pork loin cuts, per kilogram",Dollars
2023-02,Manitoba,meat,10.01,"Pork rib cuts, per kilogram",Dollars
2023-02,Manitoba,meat,6.1,"Pork shoulder cuts, per kilogram",Dollars
2023-02,Manitoba,meat,5.87,"Meatless burgers, 226 grams",Dollars
2023-03,Manitoba,meat,17.01,"Beef stewing cuts, per kilogram",Dollars
2023-03,Manitoba,meat,25.28,"Beef striploin cuts, per kilogram",Dollars
2023-03,Manitoba,meat,23.46,"Beef top sirloin cuts, per kilogram",Dollars
2023-03,Manitoba,meat,29.65,"Beef rib cuts, per kilogram",Dollars
2023-03,Manitoba,meat,10.0,"Ground beef, per kilogram",Dollars
2023-03,Manitoba,meat,7.99,"Pork loin cuts, per kilogram",Dollars
2023-03,Manitoba,meat,9.69,"Pork rib cuts, per kilogram",Dollars
2023-03,Manitoba,meat,8.28,"Pork shoulder cuts, per kilogram",Dollars
2023-03,Manitoba,meat,5.57,"Meatless burgers, 226 grams",Dollars
2023-04,Manitoba,meat,19.28,"Beef stewing cuts, per kilogram",Dollars
2023-04,Manitoba,meat,25.69,"Beef striploin cuts, per kilogram",Dollars
2023-04,Manitoba,meat,16.92,"Beef top sirloin cuts, per kilogram",Dollars
2023-04,Manitoba,meat,24.93,"Beef rib cuts, per kilogram",Dollars
2023-04,Manitoba,meat,10.48,"Ground beef, per kilogram",Dollars
2023-04,Manitoba,meat,9.93,"Pork loin cuts, per kilogram",Dollars
2023-04,Manitoba,meat,9.18,"Pork rib cuts, per kilogram",Dollars
2023-04,Manitoba,meat,7.76,"Pork shoulder cuts, per kilogram",Dollars
2023-04,Manitoba,meat,5.42,"Meatless burgers, 226 grams",Dollars
2023-05,Manitoba,meat,18.22,"Beef stewing cuts, per kilogram",Dollars
2023-05,Manitoba,meat,32.88,"Beef striploin cuts, per kilogram",Dollars
2023-05,Manitoba,meat,18.5,"Beef top sirloin cuts, per kilogram",Dollars
2023-05,Manitoba,meat,24.73,"Beef rib cuts, per kilogram",Dollars
2023-05,Manitoba,meat,10.47,"Ground beef, per kilogram",Dollars
2023-05,Manitoba,meat,8.02,"Pork loin cuts, per kilogram",Dollars
2023-05,Manitoba,meat,10.01,"Pork rib cuts, per kilogram",Dollars
2023-05,Manitoba,meat,8.87,"Pork shoulder cuts, per kilogram",Dollars
2023-05,Manitoba,meat,5.59,"Meatless burgers, 226 grams",Dollars
2023-06,Manitoba,meat,18.54,"Beef stewing cuts, per kilogram",Dollars
2023-06,Manitoba,meat,27.85,"Beef striploin cuts, per kilogram",Dollars
2023-06,Manitoba,meat,19.31,"Beef top sirloin cuts, per kilogram",Dollars
2023-06,Manitoba,meat,26.7,"Beef rib cuts, per kilogram",Dollars
2023-06,Manitoba,meat,11.7,"Ground beef, per kilogram",Dollars
2023-06,Manitoba,meat,10.11,"Pork loin cuts, per kilogram",Dollars
2023-06,Manitoba,meat,8.75,"Pork rib cuts, per kilogram",Dollars
2023-06,Manitoba,meat,8.91,"Pork shoulder cuts, per kilogram",Dollars
2023-06,Manitoba,meat,5.62,"Meatless burgers, 226 grams",Dollars
2023-07,Manitoba,meat,18.92,"Beef stewing cuts, per kilogram",Dollars
2023-07,Manitoba,meat,37.19,"Beef striploin cuts, per kilogram",Dollars
2023-07,Manitoba,meat,19.83,"Beef top sirloin cuts, per kilogram",Dollars
2023-07,Manitoba,meat,27.42,"Beef rib cuts, per kilogram",Dollars
2023-07,Manitoba,meat,10.34,"Ground beef, per kilogram",Dollars
2023-07,Manitoba,meat,10.5,"Pork loin cuts, per kilogram",Dollars
2023-07,Manitoba,meat,8.77,"Pork rib cuts, per kilogram",Dollars
2023-07,Manitoba,meat,6.34,"Pork shoulder cuts, per kilogram",Dollars
2023-07,Manitoba,meat,5.39,"Meatless burgers, 226 grams",Dollars
2023-08,Manitoba,meat,19.86,"Beef stewing cuts, per kilogram",Dollars
2023-08,Manitoba,meat,24.57,"Beef striploin cuts, per kilogram",Dollars
2023-08,Manitoba,meat,24.43,"Beef top sirloin cuts, per kilogram",Dollars
2023-08,Manitoba,meat,33.53,"Beef rib cuts, per kilogram",Dollars
2023-08,Manitoba,meat,10.09,"Ground beef, per kilogram",Dollars
2023-08,Manitoba,meat,9.78,"Pork loin cuts, per kilogram",Dollars
2023-08,Manitoba,meat,10.03,"Pork rib cuts, per kilogram",Dollars
2023-08,Manitoba,meat,10.0,"Pork shoulder cuts, per kilogram",Dollars
2023-08,Manitoba,meat,5.91,"Meatless burgers, 226 grams",Dollars
2023-09,Manitoba,meat,16.96,"Beef stewing cuts, per kilogram",Dollars
2023-09,Manitoba,meat,27.19,"Beef striploin cuts, per kilogram",Dollars
2023-09,Manitoba,meat,27.07,"Beef top sirloin cuts, per kilogram",Dollars
2023-09,Manitoba,meat,26.9,"Beef rib cuts, per kilogram",Dollars
2023-09,Manitoba,meat,12.17,"Ground beef, per kilogram",Dollars
2023-09,Manitoba,meat,8.99,"Pork loin cuts, per kilogram",Dollars
2023-09,Manitoba,meat,9.42,"Pork rib cuts, per kilogram",Dollars
2023-09,Manitoba,meat,6.14,"Pork shoulder cuts, per kilogram",Dollars
2023-09,Manitoba,meat,6.02,"Meatless burgers, 226 grams",Dollars
2023-10,Manitoba,meat,16.31,"Beef stewing cuts, per kilogram",Dollars
2023-10,Manitoba,meat,26.73,"Beef striploin cuts, per kilogram",Dollars
2023-10,Manitoba,meat,16.56,"Beef top sirloin cuts, per kilogram",Dollars
2023-10,Manitoba,meat,24.16,"Beef rib cuts, per kilogram",Dollars
2023-10,Manitoba,meat,11.04,"Ground beef, per kilogram",Dollars
2023-10,Manitoba,meat,7.99,"Pork loin cuts, per kilogram",Dollars
2023-10,Manitoba,meat,10.11,"Pork rib cuts, per kilogram",Dollars
2023-10,Manitoba,meat,10.25,"Pork shoulder cuts, per kilogram",Dollars
2023-10,Manitoba,meat,5.88,"Meatless burgers, 226 grams",Dollars
2023-11,Manitoba,meat,19.8,"Beef stewing cuts, per kilogram",Dollars
2023-11,Manitoba,meat,29.8,"Beef striploin cuts, per kilogram",Dollars
2023-11,Manitoba,meat,19.63,"Beef top sirloin cuts, per kilogram",Dollars
2023-11,Manitoba,meat,27.49,"Beef rib cuts, per kilogram",Dollars
2023-11,Manitoba,meat,11.22,"Ground beef, per kilogram",Dollars
2023-11,Manitoba,meat,9.7,"Pork loin cuts, per kilogram",Dollars
2023-11,Manitoba,meat,8.46,"Pork rib cuts, per kilogram",Dollars
2023-11,Manitoba,meat,8.23,"Pork shoulder cuts, per kilogram",Dollars
2023-11,Manitoba,meat,5.88,"Meatless burgers, 226 grams",Dollars
